antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.020385947550717466,0.05828797624938149,0.011627906976744186,0.5703883495145631,9.785694858819456,1.0,0.010439651350086829,2.1920076485042643,0.9164936067043092,0.17343173431734313,0.5437972122577406,0.38493950582689107
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.028698664027709056,0.0599208312716477,0.015982187036120733,0.556896551724138,9.293872262877645,1.0,0.014262539231194674,2.1215794469355815,0.9187696849928002,0.22002724795640327,0.5286530507050281,0.4118091346564538
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04052449282533399,0.045769421078673926,0.015982187036120733,0.3943833943833944,8.616744216744218,1.0,0.014127404459998322,1.5756347664043673,0.9212813451326644,0.22730471498944402,0.3653351516976096,0.3717862917862918
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.020385947550717466,0.10212765957446808,0.015982187036120733,0.7839805825242719,7.67647653721683,1.0,0.013900217924558098,4.15644274444179,0.8878311816216855,0.15002322340919647,0.7594096535222934,0.47023641529314375
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.045769421078673926,0.04052449282533399,0.015982187036120733,0.3491891891891892,8.616744216744216,1.0,0.014127404459998322,1.474277149728515,0.9263451679267561,0.22730471498944402,0.3217014859220006,0.3717862917862918
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02078179119247897,0.0599208312716477,0.011875309252845126,0.5714285714285714,9.536392591718768,1.0,0.01063004704927798,2.1935180603661553,0.9141359272359778,0.17253774263120056,0.544111344206086,0.38480594549958713
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.02310737258782781,0.045769421078673926,0.011875309252845126,0.5139186295503212,11.22842757103999,1.0,0.010817698186851028,1.9631087240363845,0.9324876749565247,0.20833333333333331,0.4906038632725948,0.3866890445048903
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.020385947550717466,0.05769421078673924,0.011875309252845126,0.5825242718446602,10.096754317307532,1.0,0.010699158097766621,2.257151076487578,0.9197073778496143,0.179372197309417,0.5569636386253194,0.39417808789488584
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.015685304304799603,0.0599208312716477,0.010143493320138546,0.6466876971608834,10.792368587631257,1.0,0.0092036168474462,2.6607597900614977,0.9218006579100628,0.15495086923658355,0.62416750142752,0.40798464131372
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.020385947550717466,0.045769421078673926,0.010143493320138546,0.49757281553398064,10.871293623720808,1.0,0.009210440302601996,1.8992415387226398,0.9269105773187238,0.18109540636042404,0.47347402654611087,0.35959721857780114
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.011627906976744186,0.10212765957446808,0.010143493320138546,0.8723404255319149,8.541666666666668,1.0,0.008955962394854033,7.033333333333335,0.8933142037302726,0.09789875835721108,0.8578199052132702,0.4858310654791358
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.015982187036120733,0.05828797624938149,0.010143493320138546,0.6346749226006192,10.88860796753694,1.0,0.009211923981763967,2.577737149758049,0.922911032700612,0.158179012345679,0.6120628512903801,0.4043493458503945
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.02083127164769916,0.04052449282533399,0.010143493320138546,0.48693586698337293,12.015841113228287,1.0,0.009299316601708778,1.870088835743215,0.936280441585557,0.19806763285024157,0.4652660446461744,0.36862055864431165
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",0.025432953983176645,0.028698664027709056,0.010143493320138546,0.39883268482490275,13.897256138467732,1.0,0.009413601518543174,1.6156921899344905,0.9522621901686118,0.23059617547806524,0.38107022721911793,0.37614048034348585
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})",0.028698664027709056,0.025432953983176645,0.010143493320138546,0.35344827586206895,13.89725613846773,1.0,0.009413601518543174,1.50733036450602,0.9554638867835443,0.23059617547806524,0.33657542928373346,0.37614048034348585
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})","frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.020385947550717466,0.03567540821375557,0.010143493320138546,0.49757281553398064,13.947221361916434,1.0,0.00941621631944249,1.9193320377581293,0.9476192470784188,0.2209051724137931,0.47898540725238586,0.3909500693481276
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.015338941118258289,0.0599208312716477,0.01004453240969817,0.6548387096774193,10.928398284542233,1.0,0.009125410307065276,2.7235938533251325,0.9226477213654479,0.15402124430955996,0.6328380610864068,0.41123438374044374
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.018654131618010886,0.045769421078673926,0.01004453240969817,0.5384615384615384,11.764656964656963,1.0,0.009190743604816424,2.0674995876628732,0.9323926212445347,0.18471337579617833,0.5163239664147105,0.37896049896049894
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.011875309252845126,0.10212765957446808,0.01004453240969817,0.8458333333333334,8.282118055555557,1.0,0.008831734868982071,5.824036802760211,0.8898248851109176,0.09662065683008093,0.8282977883096367,0.47209302325581404
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.015982187036120733,0.05769421078673924,0.01004453240969817,0.628482972136223,10.893345511897998,1.0,0.009122452742003129,2.5363730826323607,0.9229516224798189,0.1578538102643857,0.6057362353955611,0.40129122877823153
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",0.03344878772884711,0.020385947550717466,0.01004453240969817,0.30029585798816566,14.730532257137932,1.0,0.00936264717742281,1.4000403793989744,0.964370825454771,0.22937853107344636,0.2857348868542695,0.39650715229505373
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.02078179119247897,0.04052449282533399,0.01004453240969817,0.48333333333333334,11.926943426943428,1.0,0.009202360861620967,1.8570493687251601,0.9355996584830375,0.19594594594594597,0.4615113540646004,0.36559829059829063
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})","frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",0.02310737258782781,0.028698664027709056,0.01004453240969817,0.4346895074946467,15.146680942184155,1.0,0.009381381687237005,1.718173196587348,0.9560712295858929,0.240521327014218,0.4179864975276011,0.39234475374732336
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",0.028698664027709056,0.02310737258782781,0.01004453240969817,0.35,15.146680942184153,1.0,0.009381381687237005,1.502911734480265,0.9615748489920675,0.240521327014218,0.3346249303550625,0.39234475374732336
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})","frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.020385947550717466,0.03344878772884711,0.01004453240969817,0.49271844660194175,14.730532257137932,1.0,0.00936264717742281,1.9053545428503111,0.9515112488349076,0.22937853107344636,0.47516329506630706,0.39650715229505373
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02078179119247897,0.10212765957446808,0.015338941118258289,0.7380952380952381,7.22718253968254,1.0,0.013216545422005118,3.4282398452611225,0.879919803093775,0.1425942962281509,0.7083051229970662,0.4441445182724253
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03344878772884711,0.045769421078673926,0.015338941118258289,0.4585798816568047,10.019350711658403,1.0,0.013808009468125503,1.7624586648929412,0.931345511713241,0.24012393493415954,0.432610806755718,0.3968575083959699
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.028698664027709056,0.05769421078673924,0.015338941118258289,0.5344827586206896,9.264062222747974,1.0,0.013683194346545831,2.0242124360877454,0.9184132253134604,0.21587743732590528,0.5059807052995241,0.40017448394156263
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.045769421078673926,0.03344878772884711,0.015338941118258289,0.33513513513513515,10.019350711658404,1.0,0.013808009468125503,1.4537558883753114,0.9433706624737593,0.24012393493415954,0.3121266039255186,0.3968575083959699
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02078179119247897,0.05828797624938149,0.012073231073725878,0.5809523809523809,9.96693346268898,1.0,0.010861902522279058,2.2472673294048846,0.9187617524996066,0.18020679468242246,0.5550151123921615,0.3940415555016573
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.025729836714497772,0.045769421078673926,0.012073231073725878,0.46923076923076923,10.25205821205821,1.0,0.010895591342854505,1.7978257284024985,0.9262919514774081,0.20316402997502078,0.44377256137691706,0.3665072765072765
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02083127164769916,0.05769421078673924,0.012073231073725878,0.5795724465558194,10.045591033356011,1.0,0.010871387296327698,2.2413036003321056,0.9196104973039336,0.18168279970215934,0.5538310830126607,0.3944174411166747
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013904007916872836,0.10212765957446808,0.010143493320138546,0.7295373665480427,7.143386714116252,1.0,0.008723509532883448,3.3197648376259794,0.872136572637742,0.0957943925233645,0.6987738442596684,0.41442953598719967
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.028698664027709056,0.04769915883226126,0.010143493320138546,0.35344827586206895,7.409947775075118,1.0,0.008774591186407148,1.4728919676727692,0.8906054694780263,0.1530993278566094,0.32106357971383215,0.28305193876091
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.02676892627412172,0.045769421078673926,0.010143493320138546,0.3789279112754159,8.27906279662287,1.0,0.00891829506167429,1.536424830941778,0.9033963312331278,0.1625693893735131,0.349138350369518,0.3002747664485188
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.042256308758040574,0.0599208312716477,0.018654131618010886,0.4414519906323185,7.367254112864704,1.0,0.016122098470757688,1.6830767507212008,0.9023961480083077,0.22334123222748814,0.4058500305636695,0.37638247756223686
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.0599208312716477,0.042256308758040574,0.018654131618010886,0.3113129644921553,7.367254112864705,1.0,0.016122098470757688,1.3906805876427013,0.9193525891283123,0.22334123222748814,0.280927619982768,0.37638247756223686
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.042256308758040574,0.05828797624938149,0.01806036615536863,0.4274004683840749,7.3325666095434245,1.0,0.015597331434093429,1.6446259065092599,0.9017257046768974,0.21895620875824834,0.39195898833764997,0.3686238335129203
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05828797624938149,0.042256308758040574,0.01806036615536863,0.3098471986417657,7.3325666095434245,1.0,0.015597331434093429,1.3877270212583372,0.9170766466858989,0.21895620875824834,0.2793971835374088,0.3686238335129203
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.042256308758040574,0.045769421078673926,0.013508164275111331,0.319672131147541,6.984404076207355,1.0,0.011574117486334115,1.4026039834747204,0.8946275189300608,0.18127490039840635,0.28704038218780414,0.30740363314133806
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.042256308758040574,0.10212765957446808,0.025333993072736267,0.5995316159250585,5.870413739266199,1.0,0.021018455157021484,2.2420554933432872,0.8662591702831163,0.21280133000831253,0.5539807096795676,0.42379681571446726
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05769421078673924,0.042256308758040574,0.02053438891637803,0.35591766723842194,8.422829104084903,1.0,0.0180964445318221,1.486989539265146,0.9352325496061119,0.2585669781931464,0.32750031281713715,0.42093307249508916
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.042256308758040574,0.05769421078673924,0.02053438891637803,0.4859484777517564,8.422829104084903,1.0,0.0180964445318221,1.8330959999729493,0.9201575054091131,0.2585669781931464,0.45447483382498405,0.42093307249508916
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.042256308758040574,0.042256308758040574,0.01380504700643246,0.3266978922716628,7.7313400501291625,1.0,0.012019451376577603,1.4224575866445799,0.9090702705985788,0.1952414275717285,0.2969913413313858,0.3266978922716628
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.042256308758040574,0.042256308758040574,0.01380504700643246,0.3266978922716628,7.7313400501291625,1.0,0.012019451376577603,1.4224575866445799,0.9090702705985788,0.1952414275717285,0.2969913413313858,0.3266978922716628
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.025333993072736267,0.0599208312716477,0.014497773379515091,0.572265625,9.550361916804293,1.0,0.01297973945516657,2.1978106593101203,0.9185627895903917,0.20489510489510487,0.5450017517369335,0.4071072138212221
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018654131618010886,0.10212765957446808,0.014497773379515091,0.7771883289124668,7.609969053934571,1.0,0.012592670575973554,4.029736575481255,0.8851042725529502,0.13640595903165736,0.7518448213006147,0.45957284662677605
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04052449282533399,0.042256308758040574,0.014497773379515091,0.35775335775335776,8.466270913577706,1.0,0.012785357898424778,1.4912397017626708,0.9191315840377022,0.21231884057971018,0.3294169952570448,0.35042234632398567
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.042256308758040574,0.04052449282533399,0.014497773379515091,0.3430913348946136,8.466270913577706,1.0,0.012785357898424778,1.4605919485332706,0.9207935805990434,0.21231884057971018,0.315346082111296,0.35042234632398567
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02053438891637803,0.0599208312716477,0.011479465611083622,0.5590361445783133,9.329579258404387,1.0,0.010249027957558943,2.131873524711837,0.9115317783139247,0.16642754662840747,0.5309290216289126,0.37530667674828133
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.02310737258782781,0.042256308758040574,0.011479465611083622,0.4967880085653105,11.756540577406236,1.0,0.010503033340425287,1.9032608672765747,0.936582935549396,0.2130394857667585,0.47458595025340594,0.38422538601567635
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.018654131618010886,0.05769421078673924,0.011479465611083622,0.6153846153846154,10.666314817258215,1.0,0.010403230209470525,2.4499950519544784,0.9234735037563656,0.17696414950419528,0.5918359103614302,0.40717772793244494
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.01806036615536863,0.0599208312716477,0.010984661058881741,0.6082191780821917,10.150379512007511,1.0,0.009902468905781722,2.399502773327612,0.918062052982688,0.1639586410635155,0.5832469913701297,0.39576937434249965
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.025432953983176645,0.042256308758040574,0.010984661058881741,0.4319066147859922,10.221115556001056,1.0,0.00990995830273959,1.6858912921176958,0.9257067790780219,0.19371727748691095,0.40684194486592795,0.345929888189249
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.018654131618010886,0.05828797624938149,0.010984661058881741,0.5888594164456233,10.10258812085403,1.0,0.009897349478178287,2.2904866642192463,0.9181426169778916,0.16654163540885222,0.5634115598132644,0.38865721246729384
