support,itemsets
0.01177634834240475,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.01375556655121227,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})"
0.01029193468579911,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.01924789708065314,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.015635823849579417,"frozenset({'JUMBO BAG OWLS', 'JUMBO STORAGE BAG SUKI'})"
0.013854527461652647,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01375556655121227,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG PINK POLKADOT'})"
0.012815437902028699,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG OWLS'})"
0.012617516081147946,"frozenset({'JUMBO BAG OWLS', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.010242454230578922,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG OWLS'})"
0.012320633349826818,"frozenset({'JUMBO BAG OWLS', 'DOTCOM POSTAGE'})"
0.010390895596239486,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG APPLES'})"
0.011380504700643246,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.01004453240969817,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010341415141019297,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS', 'JUMBO BAG PINK POLKADOT'})"
0.01152894606630381,"frozenset({'6 RIBBONS RUSTIC CHARM', 'JAM MAKING SET PRINTED'})"
0.011726867887184562,"frozenset({'REGENCY CAKESTAND 3 TIER', '6 RIBBONS RUSTIC CHARM'})"
0.010094012864918357,"frozenset({'JAM MAKING SET WITH JARS', '6 RIBBONS RUSTIC CHARM'})"
0.012716476991588323,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', '6 RIBBONS RUSTIC CHARM'})"
0.011627906976744186,"frozenset({'6 RIBBONS RUSTIC CHARM', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.010687778327560614,"frozenset({'6 RIBBONS RUSTIC CHARM', 'JUMBO BAG RED RETROSPOT'})"
0.01029193468579911,"frozenset({'6 RIBBONS RUSTIC CHARM', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.025977238990598714,"frozenset({'SPACEBOY LUNCH BOX', 'DOLLY GIRL LUNCH BOX'})"
0.010192973775358733,"frozenset({'LUNCH BAG RED RETROSPOT', 'DOLLY GIRL LUNCH BOX'})"
0.012370113805047007,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOLLY GIRL LUNCH BOX'})"
0.010341415141019297,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'DOLLY GIRL LUNCH BOX'})"
0.015141019297377536,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'ROUND SNACK BOXES SET OF 4 FRUITS'})"
0.010489856506679862,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'CHRISTMAS CRAFT LITTLE FRIENDS'})"
0.013359722909450767,"frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS', 'CHRISTMAS CRAFT TREE TOP ANGEL'})"
0.010539336961900049,"frozenset({'FELTCRAFT CUSHION RABBIT', 'FELTCRAFT CUSHION OWL'})"
0.010687778327560614,"frozenset({'FELTCRAFT CUSHION RABBIT', 'FELTCRAFT CUSHION BUTTERFLY'})"
0.010390895596239486,"frozenset({'JUMBO BAG RED RETROSPOT', 'VINTAGE SNAP CARDS'})"
0.010390895596239486,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'VINTAGE SNAP CARDS'})"
0.016674913409203365,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})"
0.012963879267689262,"frozenset({'60 CAKE CASES VINTAGE CHRISTMAS', ""PAPER CHAIN KIT 50'S CHRISTMAS""})"
0.012073231073725878,"frozenset({'60 CAKE CASES VINTAGE CHRISTMAS', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})"
0.012914398812469075,"frozenset({'60 CAKE CASES VINTAGE CHRISTMAS', 'SET OF 20 VINTAGE CHRISTMAS NAPKINS'})"
0.012172191984166254,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'SET OF 20 VINTAGE CHRISTMAS NAPKINS'})"
0.01128154379020287,"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})"
0.01152894606630381,"frozenset({'PLASTERS IN TIN VINTAGE PAISLEY', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.010588817417120238,"frozenset({'PLASTERS IN TIN VINTAGE PAISLEY', 'PLASTERS IN TIN SPACEBOY'})"
0.011578426521523999,"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.012172191984166254,"frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL', 'FELTCRAFT PRINCESS LOLA DOLL'})"
0.011429985155863433,"frozenset({'PACK OF 60 MUSHROOM CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.010143493320138546,"frozenset({'ZINC METAL HEART DECORATION', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.011924789708065315,"frozenset({'CHRISTMAS CRAFT WHITE FAIRY', 'CHRISTMAS CRAFT LITTLE FRIENDS'})"
0.01202375061850569,"frozenset({'DOTCOM POSTAGE', 'VINTAGE PAISLEY STATIONERY SET'})"
0.016971796140524492,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'REGENCY CAKESTAND 3 TIER'})"
0.01375556655121227,"frozenset({'REGENCY CAKESTAND 3 TIER', 'JUMBO BAG RED RETROSPOT'})"
0.020435428005937655,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})"
0.018159327065809007,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI'})"
0.016378030677882238,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})"
0.014893617021276596,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS'})"
0.01375556655121227,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS'})"
0.013013359722909451,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.012864918357248886,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS'})"
0.01029193468579911,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG STRAWBERRY'})"
0.012320633349826818,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SKULLS'})"
0.010440376051459673,"frozenset({'JUMBO STORAGE BAG SKULLS', 'DOTCOM POSTAGE'})"
0.01202375061850569,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG APPLES'})"
0.012815437902028699,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})"
0.012617516081147946,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})"
0.01004453240969817,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})"
0.011182582879762494,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})"
0.010489856506679862,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI'})"
0.010143493320138546,"frozenset({'HERB MARKER BASIL', 'HERB MARKER MINT'})"
0.010341415141019297,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})"
0.01029193468579911,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})"
0.010737258782780802,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})"
0.010192973775358733,"frozenset({'HERB MARKER BASIL', 'HERB MARKER THYME'})"
0.01004453240969817,"frozenset({'HERB MARKER THYME', 'HERB MARKER MINT'})"
0.010390895596239486,"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY'})"
0.010390895596239486,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'})"
0.01029193468579911,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER MINT'})"
0.010242454230578922,"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY'})"
0.01029193468579911,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'PACK OF 20 NAPKINS PANTRY DESIGN'})"
0.024195942602671945,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.01256803562592776,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JUMBO BAG RED RETROSPOT'})"
0.012370113805047007,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.012122711528946067,"frozenset({'JAM MAKING SET WITH JARS', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.011429985155863433,"frozenset({'JAM MAKING SET PRINTED', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.010143493320138546,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.010390895596239486,"frozenset({'PARTY BUNTING', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.011182582879762494,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.036170212765957444,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.02380009896091044,"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.013310242454230578,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JUMBO BAG RED RETROSPOT'})"
0.012914398812469075,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.012617516081147946,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET WITH JARS'})"
0.012320633349826818,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET PRINTED'})"
0.010737258782780802,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.010390895596239486,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.01004453240969817,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'VICTORIAN GLASS HANGING T-LIGHT'})"
0.01128154379020287,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PARTY BUNTING'})"
0.010836219693221178,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.01880257298367145,"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.010143493320138546,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET WITH JARS', 'ROSES REGENCY TEACUP AND SAUCER'})"
0.013607125185551707,"frozenset({'IVORY KITCHEN SCALES', 'RED KITCHEN SCALES'})"
0.02637308263236022,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.022167243938644235,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})"
0.021128154379020287,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01924789708065314,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG WOODLAND ANIMALS'})"
0.014992577931716973,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010588817417120238,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01177634834240475,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.011677387431964375,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO BAG WOODLAND ANIMALS'})"
0.014893617021276596,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG WOODLAND ANIMALS'})"
0.016180108857001486,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01677387431964374,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01375556655121227,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.011578426521523999,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.014695695200395844,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01355764473033152,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01256803562592776,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010984661058881741,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010737258782780802,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01152894606630381,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.011380504700643246,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.015586343394359228,"frozenset({'JAM MAKING SET PRINTED', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.013211281543790202,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.01583374567046017,"frozenset({'JAM MAKING SET WITH JARS', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.014349332013854528,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.014101929737753587,"frozenset({'REGENCY CAKESTAND 3 TIER', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.014101929737753587,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.01177634834240475,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.011726867887184562,"frozenset({'LUNCH BAG RED RETROSPOT', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.011578426521523999,"frozenset({'PARTY BUNTING', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.01885205343889164,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.011182582879762494,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'BOX OF 24 COCKTAIL PARASOLS'})"
0.010539336961900049,"frozenset({'REGENCY CAKESTAND 3 TIER', 'BOX OF 24 COCKTAIL PARASOLS'})"
0.013656605640771894,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.013062840178129639,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY'})"
0.011479465611083622,"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN STRONGMAN'})"
0.011479465611083622,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN STRONGMAN'})"
0.010836219693221178,"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})"
0.010390895596239486,"frozenset({'RECIPE BOX RETROSPOT', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.01702127659574468,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})"
0.014745175655616031,"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI'})"
0.014299851558634339,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG WOODLAND ANIMALS'})"
0.013953488372093023,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG PINK POLKADOT'})"
0.013161801088570015,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS'})"
0.010539336961900049,"frozenset({'JUMBO BAG TOYS', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.013508164275111331,"frozenset({'JUMBO BAG TOYS', 'DOTCOM POSTAGE'})"
0.011677387431964375,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})"
0.011232063334982683,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010687778327560614,"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01152894606630381,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.010737258782780802,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})"
0.010539336961900049,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI'})"
0.010737258782780802,"frozenset({'JUMBO BAG TOYS', 'DOTCOM POSTAGE', 'JUMBO BAG RED RETROSPOT'})"
0.021029193468579913,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.01929737753587333,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.01578426521523998,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.013458683819891144,"frozenset({'LUNCH BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.012666996536368134,"frozenset({'REGENCY CAKESTAND 3 TIER', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011331024245423057,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.01128154379020287,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RED RETROSPOT CHARLOTTE BAG'})"
0.017318159327065808,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG'})"
0.014893617021276596,"frozenset({'LUNCH BAG CARS BLUE', 'RED RETROSPOT CHARLOTTE BAG'})"
0.013706086095992083,"frozenset({'JUMBO STORAGE BAG SUKI', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011875309252845126,"frozenset({'JUMBO BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.014299851558634339,"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.013161801088570015,"frozenset({'PARTY BUNTING', 'RED RETROSPOT CHARLOTTE BAG'})"
0.013904007916872836,"frozenset({'LUNCH BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010489856506679862,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.02498762988619495,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.01702127659574468,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})"
0.01603166749134092,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})"
0.013508164275111331,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.011578426521523999,"frozenset({'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG SUKI DESIGN'})"
0.011182582879762494,"frozenset({'LUNCH BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})"
0.010687778327560614,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'CHARLOTTE BAG SUKI DESIGN'})"
0.010192973775358733,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.014992577931716973,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})"
0.013904007916872836,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO STORAGE BAG SUKI'})"
0.013409203364670955,"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG SUKI DESIGN'})"
0.012221672439386442,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})"
0.012320633349826818,"frozenset({'PARTY BUNTING', 'CHARLOTTE BAG SUKI DESIGN'})"
0.01202375061850569,"frozenset({'LUNCH BAG WOODLAND', 'CHARLOTTE BAG SUKI DESIGN'})"
0.014002968827313212,"frozenset({'LUNCH BAG SUKI DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
0.012122711528946067,"frozenset({'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
0.01276595744680851,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010440376051459673,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010341415141019297,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.011083621969322117,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010390895596239486,"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.024888668975754577,"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.022365165759524987,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
0.015190499752597723,"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG'})"
0.01479465611083622,"frozenset({'WOODLAND CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})"
0.01375556655121227,"frozenset({'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.012716476991588323,"frozenset({'REGENCY CAKESTAND 3 TIER', 'WOODLAND CHARLOTTE BAG'})"
0.01029193468579911,"frozenset({'WOODLAND CHARLOTTE BAG', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.012914398812469075,"frozenset({'LUNCH BAG CARS BLUE', 'WOODLAND CHARLOTTE BAG'})"
0.014002968827313212,"frozenset({'LUNCH BAG  BLACK SKULL.', 'WOODLAND CHARLOTTE BAG'})"
0.01375556655121227,"frozenset({'LUNCH BAG WOODLAND', 'WOODLAND CHARLOTTE BAG'})"
0.01152894606630381,"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN'})"
0.011380504700643246,"frozenset({'WOODLAND CHARLOTTE BAG', 'JUMBO BAG WOODLAND ANIMALS'})"
0.011380504700643246,"frozenset({'PARTY BUNTING', 'WOODLAND CHARLOTTE BAG'})"
0.011182582879762494,"frozenset({'WOODLAND CHARLOTTE BAG', 'JUMBO STORAGE BAG SUKI'})"
0.011677387431964375,"frozenset({'LUNCH BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})"
0.011083621969322117,"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN'})"
0.0165264720435428,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.01128154379020287,"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010489856506679862,"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
0.010489856506679862,"frozenset({'WOODLAND CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010489856506679862,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.010737258782780802,"frozenset({'LUNCH BAG  BLACK SKULL.', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011479465611083622,"frozenset({'PAPER BUNTING RETROSPOT', 'JUMBO BAG RED RETROSPOT'})"
0.011083621969322117,"frozenset({'PAPER BUNTING RETROSPOT', 'SET/20 RED RETROSPOT PAPER NAPKINS'})"
0.011924789708065315,"frozenset({'PAPER BUNTING RETROSPOT', 'PARTY BUNTING'})"
0.025729836714497772,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.020188025729836714,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})"
0.019396338446313707,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})"
0.014992577931716973,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})"
0.013854527461652647,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.012716476991588323,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})"
